ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user
Luxury Furnished Apartment for Rent in On 320 Colombo 02 [ 1168 C ] | ikman.lk,"LUXURY FURNISHED APARTMENT FOR RENT IN ON 320 COLOMBO 02 [ 1168C ]
    
      
       PER MONTH  : 350,000  LKR /=
   ( Including maintenance fee  )
              ( If yo...","Beds: 2, Baths: 2",luxury-furnished-apartment-for-rent-in-on-320-colombo-02-1168-c-for-rent-colombo-1,Luxury Furnished Apartment for Rent in On 320 Colombo 02 [ 1168 C ],for_rent,"Rs 350,000 /month",12 Nov 10:01 am,2022-11-12T10:01:20+05:30,2023-01-11T04:20:50.000Z,Apartment Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,December 2019,"{'Beds': '2', 'Baths': '2', 'Size': '904 sqft'}",5eee2a012434f7d0e4e9e05381f4a2660c5dc27315aeefa537216d0563be2306
Luxury Apartment for Rent in Emperor Colombo 03 [ 898 C ] | ikman.lk,"LUXURY APARTMENT FOR RENT IN EMPEROR COLOMBO 03 [ 898C ]

    PER MONTH  : 2500 USD 
        [ 500,000 /= LKR ]
( Can be negotiated afterinspection )


* 14th Floor avail...","Beds: 3, Baths: 3",luxury-apartment-for-rent-in-emperor-colombo-03-898-c-for-rent-colombo-5,Luxury Apartment for Rent in Emperor Colombo 03 [ 898 C ],for_rent,"Rs 500,000 /month",12 Nov 9:45 am,2022-11-12T09:45:26+05:30,2023-01-11T04:11:21.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,December 2019,"{'Beds': '3', 'Baths': '3', 'Size': '1,700 sqft'}",5eee2a012434f7d0e4e9e05381f4a2660c5dc27315aeefa537216d0563be2306
Apartment Rent in Wallawatta | ikman.lk,Apartment rental in wallawatta 3 bed room 2 bath car park lift cctv swimming pool and peaceful place to stay fully furnished. All  a/c house. Short time or long time.,"Beds: 3, Baths: 3",apartment-rent-in-wallawatta-for-rent-colombo,Apartment Rent in Wallawatta,for_rent,"Rs 185,000 /month",13 Nov 3:16 pm,2022-11-13T15:16:54+05:30,2023-01-12T09:45:19.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,December 2016,"{'Address': 'wallawatta', 'Beds': '3', 'Baths': '3', 'Size': '1,200 sqft'}",8d2cb732bba88d997786126ebe2d97703cbad2f8bcf5041b56fb1139c995dddd
Apartment for Rent in Galle | ikman.lk,"2 KM away from Galle City / Galle Fort
100 meters to Richmond College
Railway Station , Bus Stops ,  Supermarkets , Gas Stations all are very near ( Can go by foot )

02...","Beds: 2, Baths: 1",apartment-for-rent-in-galle-with-furniture-a-c-for-rent-galle,Apartment for Rent in Galle,for_rent,"Rs 60,000 /month",17 Nov 4:39 am,2022-11-17T04:39:21+05:30,2022-12-28T23:41:43.000Z,Apartment Rentals,Property,Galle City,LK-31,"{'id': 1559, 'name': 'Galle'}",False,False,False,False,False,False,False,free,,"{'Address': '10/F, Station Road, Richmond Hill, Galle', 'Beds': '2', 'Baths': '1', 'Size': '1,200 sqft'}",e47e21cebd3b5be299147819dfd7327e458784c262012f21d650d1af320e7436
Luxury Apartment for Rent in Kelaniya City Edge Residencies | ikman.lk,"Luxury Apartment for Rent in Kelaniya City Edge Residencies

Minutes Away from Colombo.......For Long Term or Short Term

Property Details -2 Bedrooms | Bathroom | Living...","Beds: 2, Baths: 1",luxury-apartment-for-rent-in-kelaniya-city-edge-residencies-for-rent-colombo,Luxury Apartment for Rent in Kelaniya City Edge Residencies,for_rent,"Rs 100,000 /month",13 Nov 12:35 pm,2022-11-13T12:35:33+05:30,2023-01-12T07:05:30.000Z,Apartment Rentals,Property,Colombo 8,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,June 2022,"{'Address': 'Waragoda Road, Kelaniya', 'Beds': '2', 'Baths': '1', 'Size': '900 sqft'}",8dd0233bfd99421d38fe46d72929f6e8c92efb51b639de1ee4c7117a00cdf25c
Apartment For Rent In Dehiwela - 2nd Lane | ikman.lk,"Aparment for rent in Dehiwela - 2nd lane
Unfurnished 
2 Bedroom
2 Bathroom
1010 Square feet 
Higher floor
2 Lift
Parking 
24/7 Security service

4 Month Deposit 
Half mon...","Beds: 2, Baths: 2",apartment-for-rent-in-dehiwela-2nd-lane-for-rent-colombo,Apartment For Rent In Dehiwela - 2nd Lane,for_rent,"Rs 70,000 /month",13 Nov 12:34 pm,2022-11-13T12:34:16+05:30,2023-01-12T07:04:14.000Z,Apartment Rentals,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2018,"{'Address': '2nd Lane - Dehiwela', 'Beds': '2', 'Baths': '2', 'Size': '1,010 sqft'}",61cebb944b26d56ebc92fad20dfa8980c901984845370204e2f3a84fa4c4d986
3 Rooms Fully Furnished Apartments for Rent Colombo 6(CAPT13/11/11) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 3, Baths: 2",3-rooms-fully-furnished-apartments-for-rent-colombo-6capt13-11-11-for-rent-colombo-1,3 Rooms Fully Furnished Apartments for Rent Colombo 6(CAPT13/11/11),for_rent,"Rs 250,000 /month",13 Nov 11:12 am,2022-11-13T11:12:18+05:30,2023-01-12T05:41:02.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/11 Moor road colombo 6', 'Beds': '3', 'Baths': '2', 'Size': '1,200 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
Brand New Apartment for Rent - Dehiwala | ikman.lk,"Luxury apartment for Rent  â Dehiwala

Ref: LH-02

1500sqft
3 Bed rooms 
3 Bath rooms (including servant bath room)
Servant room
CCTV
2 Lifts
Fully Air conditioned 
Car p...","Beds: 3, Baths: 3",brand-new-apartment-for-rent-dehiwala-for-rent-colombo-63,Brand New Apartment for Rent - Dehiwala,for_rent,"Rs 150,000 /month",13 Nov 11:08 am,2022-11-13T11:08:01+05:30,2023-01-12T05:37:30.000Z,Apartment Rentals,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,October 2020,"{'Beds': '3', 'Baths': '3', 'Size': '1,500 sqft'}",e73bd71a4a4e71bba65d1cd7b90c1d9a1344c2593891162200beaf094353b581
Span Tower Apartment For Rent In Mount Lavinia | ikman.lk,"New Apartment for rent in Mount Lavinia - Span Tower
Semi Furnished Apartment 
2 Bedroom
2 Bathroom
1080 square feet
Parking 
24/7 Security service
Swimming pool & Gym
Ea...","Beds: 2, Baths: 2",span-tower-apartment-for-rent-in-mount-lavinia-for-rent-colombo,Span Tower Apartment For Rent In Mount Lavinia,for_rent,"Rs 85,000 /month",13 Nov 11:07 am,2022-11-13T11:07:55+05:30,2023-01-12T05:37:54.000Z,Apartment Rentals,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2018,"{'Address': 'Templers Road - Mount Lavinia', 'Beds': '2', 'Baths': '2', 'Size': '1,060 sqft'}",61cebb944b26d56ebc92fad20dfa8980c901984845370204e2f3a84fa4c4d986
3 Rooms Fully Furnished Apartments for Rent Colombo 6(capt13/11/10) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 3, Baths: 2",3-rooms-fully-furnished-apartments-for-rent-colombo-6capt13-11-10-for-rent-colombo-1,3 Rooms Fully Furnished Apartments for Rent Colombo 6(capt13/11/10),for_rent,"Rs 195,000 /month",13 Nov 11:05 am,2022-11-13T11:05:24+05:30,2023-01-12T05:33:54.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/10 40th lane colombo 6', 'Beds': '3', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
3 Rooms Fully Furnished Apartments for Rent Colombo 6(CAPT13/11/9) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 3, Baths: 2",3-rooms-fully-furnished-apartments-for-rent-colombo-6capt13-11-9-for-rent-colombo-1,3 Rooms Fully Furnished Apartments for Rent Colombo 6(CAPT13/11/9),for_rent,"Rs 195,000 /month",13 Nov 11:04 am,2022-11-13T11:04:00+05:30,2023-01-12T05:28:46.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/9 40th lane colombo 6', 'Beds': '3', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
New Apartment for rent homagama | ikman.lk,"New Apartment for rent homagama mount califford range homagama
Ground Floor 
2km to Homagama town
2 bed rooms, kitchen with pantry, living with balcony area.

Available s...","Beds: 2, Baths: 2",new-apartment-for-rent-homagama-for-rent-colombo,New Apartment for rent homagama,for_rent,"Rs 42,000 /month",13 Nov 11:51 am,2022-11-13T11:51:05+05:30,2023-01-12T05:23:34.000Z,Apartment Rentals,Property,Homagama,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,,,,False,free,September 2021,"{'Beds': '2', 'Baths': '2', 'Size': '1,000 sqft'}",7c134c1c09928f8bf9d4f4233d4a4dd059bceca61ddcfa1ea696d41366128896
2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/8) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-8-for-rent-colombo-1,2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/8),for_rent,"Rs 180,000 /month",13 Nov 10:41 am,2022-11-13T10:41:16+05:30,2023-01-12T05:08:15.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/8 40th lane colombo 6', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/7) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-7-for-rent-colombo-1,2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/7),for_rent,"Rs 175,000 /month",13 Nov 10:39 am,2022-11-13T10:39:27+05:30,2023-01-12T05:02:27.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/7 40th lane colombo 6', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
Apartment for Rent in Ethul Kotte (file No - 1115 B/3) | ikman.lk,"APARTMENT FOR RENT IN ETHUL KOTTE (FILE NO - 1115B/3) PRIME RESIDENCIES 

4th FLOOR APARTMENT AVAILABLE
1162 sqft

TOTALLY 6 FLOORS
EACH FLOOR 04 APARTMENTS 
BUILT IN 201...","Beds: 3, Baths: 2",apartment-for-rent-in-ethul-kotte-file-no-1115-b-3-for-rent-colombo-1,Apartment for Rent in Ethul Kotte (file No - 1115 B/3),for_rent,"Rs 140,000 /month",13 Nov 10:39 am,2022-11-13T10:39:12+05:30,2023-01-12T05:01:49.000Z,Apartment Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Beds': '3', 'Baths': '2', 'Size': '1,162 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41
2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/6) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-6-for-rent-colombo-1,2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/6),for_rent,"Rs 150,000 /month",13 Nov 10:37 am,2022-11-13T10:37:08+05:30,2023-01-12T04:57:50.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/6 Harmers avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
"Apartment for Rent in Monarch, Colombo 03 (A079) | ikman.lk","Property Code: A079

Location: Colombo 03
Complex: Monarch
Floor: Higher
Type: Fully Furnished
View: Sea
Bedroom: 02
Bathroom: 02
Floor Area: 1200sq.ft


Rent : USD 1500...","Beds: 2, Baths: 2",apartment-for-rent-in-monarch-colombo-03-a079-for-rent-colombo-1,"Apartment for Rent in Monarch, Colombo 03 (A079)",for_rent,"Rs 540,000 /month",13 Nov 10:26 am,2022-11-13T10:26:29+05:30,2023-01-12T04:51:46.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Beds': '2', 'Baths': '2', 'Size': '1,200 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
2 Rooms Fully Furnished Apartment for Rent Colombo 6 (CAPT13/11/5) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-5-for-rent-colombo-1,2 Rooms Fully Furnished Apartment for Rent Colombo 6 (CAPT13/11/5),for_rent,"Rs 150,000 /month",13 Nov 10:25 am,2022-11-13T10:25:51+05:30,2023-01-12T04:51:04.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/5 Harmers avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt13/11/4) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-4-for-rent-colombo,2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt13/11/4),for_rent,"Rs 150,000 /month",13 Nov 10:20 am,2022-11-13T10:20:02+05:30,2023-01-12T04:47:52.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/4  Harmers Avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt12/11/12) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt12-11-12-for-rent-colombo-1,2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt12/11/12),for_rent,"Rs 150,000 /month",13 Nov 10:18 am,2022-11-13T10:18:59+05:30,2023-01-12T04:45:52.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/3  Harmers Avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/2) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt13-11-2-for-rent-colombo-1,2 Rooms Fully Furnished Apartment for Rent Colombo 6 (capt13/11/2),for_rent,"Rs 150,000 /month",13 Nov 10:14 am,2022-11-13T10:14:09+05:30,2023-01-12T04:41:36.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/2 Harmers avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartments for Rent Colombo 6 (capt13/11/1) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

All the apartments comes with the following amenities as stan...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartments-for-rent-colombo-6-capt13-11-1-for-rent-colombo-1,2 Rooms Fully Furnished Apartments for Rent Colombo 6 (capt13/11/1),for_rent,"Rs 150,000 /month",13 Nov 10:00 am,2022-11-13T10:00:14+05:30,2023-01-12T04:22:44.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '7/1  Harmers Avenue', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
annex for rent | ikman.lk,1st floor  1bed room and attach barth room  small  hall and  pantry   parking  1 vehicle   walking distance to galle road,"Beds: 1, Baths: 1",annex-for-rent-for-rent-colombo-4452,annex for rent,for_rent,"Rs 28,000 /month",13 Nov 9:04 am,2022-11-13T09:04:39+05:30,2023-01-12T03:34:38.000Z,Apartment Rentals,Property,Ratmalana,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2022,"{'Address': 'Rathmalana  maliban junction', 'Beds': '1', 'Baths': '1', 'Size': '1,000 sqft'}",b466d23e03c47779c3d8c81a1c69341a09cd903f7bfbc2170c8e1d09a8755651
Apartment for Rent in Dehiwala (MN-120) | ikman.lk,"Apartment for Rent in Dehiwala (MN-120)
De Alwis place (Sea Side)

-3 Bedrooms 
-2 Washrooms 
-1270 sq ft
-7th floor
-Full view 

Rent :95,000 including maintenance 
Half...","Beds: 3, Baths: 2",apartment-for-rent-in-dehiwala-mn-120-for-rent-colombo,Apartment for Rent in Dehiwala (MN-120),for_rent,"Rs 95,000 /month",12 Nov 8:14 pm,2022-11-12T20:14:03+05:30,2023-01-11T14:37:55.000Z,Apartment Rentals,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2021,"{'Address': 'Dehiwala , De Alwis Place', 'Beds': '3', 'Baths': '2', 'Size': '1,270 sqft'}",20495519d3f7aebb62c1eaafee6ba88f23e811458cb1c2e4f0360886ef4ede11
2 BR Furnished Apartment For Rent - Dehiwala | ikman.lk,"2 beds and 1 bath
Semi Furnished
Sofa,dining table,beds available
Road view.

60000 per month
Long term only.","Beds: 2, Baths: 1",2-br-furnished-apartment-for-rent-dehiwala-for-rent-colombo,2 BR Furnished Apartment For Rent - Dehiwala,for_rent,"Rs 60,000 /month",01 Dec 8:37 am,2022-12-01T08:37:23+05:30,2023-01-11T10:47:16.000Z,Apartment Rentals,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,"{'Beds': '2', 'Baths': '1', 'Size': '1,000 sqft'}",98f7b682958079b5f8d2293088af76477c492f05c7a3416bc175e0dc2113af69
Furnished Apartment Rent Colombo 6 | ikman.lk,"Furnished Apartment For Rent Colombo 6
Walking Distance To Galle Road
3 Bed Rooms 2 Bath Rooms
Servant's Bath Room
A/C,Hot Water
Kitchen With Pantry
Belconey
Lift
24hrs S...","Beds: 3, Baths: 3",furnished-apartment-rent-colombo-6-for-rent-colombo-15,Furnished Apartment Rent Colombo 6,for_rent,"Rs 120,000 /month",12 Nov 5:27 pm,2022-11-12T17:27:50+05:30,2023-01-11T11:57:48.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Off Galle Road Colombo 6', 'Beds': '3', 'Baths': '3', 'Size': '1,200 sqft'}",e9978b05fe811f5b0b1b24b23995c3d76291c8171d49d743f7e909fb33908df3
"Apartment for Rent in Platinum One Suites, Colombo 3 (A992) | ikman.lk","Property Code: A992
Location: Colombo 3
Complex: Platinum One Suites
Type: Fully Furnished
Bedroom: 03
Bathroom: 03
Floor Area: 1750 Sq.ft
Servantsâ quarters: Available...","Beds: 3, Baths: 3",apartment-for-rent-in-platinum-one-suites-colombo-3-a992-for-rent-colombo-1,"Apartment for Rent in Platinum One Suites, Colombo 3 (A992)",for_rent,"Rs 350,000 /month",12 Nov 4:05 pm,2022-11-12T16:05:10+05:30,2023-01-11T10:34:28.000Z,Apartment Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Beds': '3', 'Baths': '3', 'Size': '1,750 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db
1 Room Fully Furnished Apartments for Rent Colombo 4(capt11/11/17) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

 All the apartments comes with the following amenities as sta...","Beds: 1, Baths: 1",1-room-fully-furnished-apartments-for-rent-colombo-4capt11-11-17-for-rent-colombo-1,1 Room Fully Furnished Apartments for Rent Colombo 4(capt11/11/17),for_rent,"Rs 140,000 /month",12 Nov 3:46 pm,2022-11-12T15:46:02+05:30,2023-01-11T10:15:43.000Z,Apartment Rentals,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '44 6/7  Lorenzs road', 'Beds': '1', 'Baths': '1', 'Size': '450 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
3 Rooms Fully Furnished Apartments for Rent Colombo 4(capt12/11/16) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

 All the apartments comes with the following amenities as sta...","Beds: 3, Baths: 2",3-rooms-fully-furnished-apartments-for-rent-colombo-4capt12-11-16-for-rent-colombo-1,3 Rooms Fully Furnished Apartments for Rent Colombo 4(capt12/11/16),for_rent,"Rs 185,000 /month",12 Nov 3:41 pm,2022-11-12T15:41:11+05:30,2023-01-11T10:10:33.000Z,Apartment Rentals,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '6/6  Sagara road colombo 4', 'Beds': '3', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt12/11/15) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

 All the apartments comes with the following amenities as sta...","Beds: 2, Baths: 2",2-rooms-fully-furnished-apartment-for-rent-colombo-6-capt12-11-15-for-rent-colombo,2 Rooms Fully Furnished Apartment For Rent Colombo 6 (capt12/11/15),for_rent,"Rs 175,000 /month",12 Nov 3:39 pm,2022-11-12T15:39:11+05:30,2023-01-11T10:08:37.000Z,Apartment Rentals,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '44 6/5  Lorenzs road', 'Beds': '2', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
Apartment for Rent in Colombo 5 ( File No 2095 B) | ikman.lk,"APARTMENT FOR RENT IN COLOMBO 5 ( FILE NO 2095B) SANDY CROFT RESIDENCIES

Totally 7 floors
Each floor two apartments
4th floor to upwards available (4 two room apartments...","Beds: 2, Baths: 3",apartment-for-rent-in-colombo-5-file-no-2095-b-for-rent-colombo,Apartment for Rent in Colombo 5 ( File No 2095 B),for_rent,"Rs 200,000 /month",12 Nov 3:38 pm,2022-11-12T15:38:43+05:30,2023-01-11T08:34:14.000Z,Apartment Rentals,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Beds': '2', 'Baths': '3', 'Size': '1,814 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41
3 Rooms Fully Furnished Apartments for Rent Colombo 6(capt12/11/14) | ikman.lk,"All the apartments are Centrally located with easy access to all the amenities and other parts of the city.

 All the apartments comes with the following amenities as sta...","Beds: 3, Baths: 2",3-rooms-fully-furnished-apartments-for-rent-colombo-6capt12-11-14-for-rent-colombo-1,3 Rooms Fully Furnished Apartments for Rent Colombo 6(capt12/11/14),for_rent,"Rs 175,000 /month",12 Nov 3:34 pm,2022-11-12T15:34:01+05:30,2023-01-11T09:58:50.000Z,Apartment Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,April 2016,"{'Address': '6/5 Hempdan lane colombo 6', 'Beds': '3', 'Baths': '2', 'Size': '950 sqft'}",4c2e6a7476ec4615c2279f7d2ffa77fe6540bc1bb69ae8bdaa2823f226b641b0
Semi Furnished Sea View Apartment - Moratuwa | ikman.lk,"Semi Furnished Sea View Apartment at Lunawa, Moratuwa
[7th Floor]

âª  2 Air Conditioned Bedrooms
âª  Attached bathroom
âª  Semi Furnished Kitchen & Living Area
âª  Beautiful...","Beds: 2, Baths: 1",semi-furnished-sea-view-apartment-moratuwa-for-rent-colombo-1,Semi Furnished Sea View Apartment - Moratuwa,for_rent,"Rs 40,000 /month",12 Nov 3:24 pm,2022-11-12T15:24:01+05:30,2023-01-11T09:52:17.000Z,Apartment Rentals,Property,Moratuwa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,plus,April 2022,"{'Address': 'Lunawa', 'Beds': '2', 'Baths': '1', 'Size': '700 sqft'}",ad0ff325cab438c87984c7e18381f32ea0e18f9a0b5593f9f68b2b29e74048cb
