ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user
Business Space at First Floor for Rent Wattala | ikman,"BUSINESS SPACE AT FIRST FLOOR AVAILABLE FOR RENT.

â¢ This 1100 square feet space on the first floor is suitable for any business. It is available for rent at Mabola Town...","1,100 sqft",business-space-at-first-floor-for-rent-wattala-for-rent-gampaha,Business Space at First Floor for Rent Wattala,for_rent,"Rs 86,000 /month",19 Jan 7:42 am,2023-01-19T07:42:08+05:30,2022-07-22T14:04:41.000Z,Commercial Property Rentals,Property,Wattala,LK-12,"{'id': 1577, 'name': 'Gampaha'}",False,False,False,True,False,False,True,plus,April 2016,"{'Property type': 'Office', 'Size': '1,100 sqft'}",c2d155c13f22b2ae0b0cbc92fade941e4166c3afb8baae6877f8c2d627dffc6e
Commercial Building / Office Space for Rent in Battramulla (C7-1853) | ikman.lk,"Commercial Building / Office Space for Rent in Battramulla (C7-1853)

6 storey building with roof top 
4, 5 & 6th floors are vacant 
Separate lift access 
3 parking slots...","2,400 sqft",commercial-building-office-space-for-rent-in-battramulla-c7-1853-for-rent-colombo,Commercial Building / Office Space for Rent in Battramulla (C7-1853),for_rent,"Rs 450,000 /month",26 Oct 10:44 pm,2022-10-26T22:44:18+05:30,2022-01-07T06:22:27.000Z,Commercial Property Rentals,Property,Battaramulla,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Property type': 'Office', 'Address': 'Battaramulla', 'Size': '2,400 sqft'}",b4b076ef9d4bf8914958226ef6316ffbc7f287e5340fcd040d84add4cd43b5cd
Commercial Building for Rent in Maharagama (C7-1847) | ikman.lk,"Commercial Building for Rent in Maharagama (C7-1847)

A modern brand new 4 storey building
4000 sqft in roof top 
Located in a calm and a secure place 
Facing main road...","16,000 sqft",commercial-building-for-rent-in-maharagama-c7-1847-for-rent-colombo,Commercial Building for Rent in Maharagama (C7-1847),for_rent,"Rs 700,000 /month",26 Oct 10:01 pm,2022-10-26T22:01:42+05:30,2022-01-07T05:44:56.000Z,Commercial Property Rentals,Property,Maharagama,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Property type': 'Building', 'Address': 'Maharagama', 'Size': '16,000 sqft'}",b4b076ef9d4bf8914958226ef6316ffbc7f287e5340fcd040d84add4cd43b5cd
Small Garment Factory for Rent in Ja Ela - Ec11 | ikman.lk,"Single Story House For Rent In Ja Ela - EC11

Within walking distance of all essential services
450 meters off Ekala Road,
22 perches
4 bedrooms, dining room, living room...","1,800 sqft",small-garment-factory-for-rent-in-ja-ela-ec11-for-rent-gampaha,Small Garment Factory for Rent in Ja Ela - Ec11,for_rent,"Rs 70,000 /month",27 Oct 2:24 pm,2022-10-27T14:24:14+05:30,2022-09-29T09:11:58.000Z,Commercial Property Rentals,Property,Ja-Ela,LK-12,"{'id': 1577, 'name': 'Gampaha'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Factory / Workshop', 'Size': '1,800 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Building For Rent In Bellanvila | ikman,"Building For Rent Located In Bellanvila 

Commercial area 
6 bedroom 6 bathroom 
Servant room &bathroom 
Car Parking available ð
 modern pantry 
Walking distance to main...","1,800 sqft",building-for-rent-in-bellanvila-for-rent-colombo,Building For Rent In Bellanvila,for_rent,"Rs 85,000 /month",12 Feb 11:16 am,2023-02-12T11:16:41+05:30,2022-10-01T11:21:52.000Z,Commercial Property Rentals,Property,Boralesgamuwa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,November 2021,"{'Property type': 'Other', 'Address': 'Bellanvila', 'Size': '1,800 sqft'}",f93ae5fa6c4f9df09fb8b74da248dfddb3f645b52f76553b103bba087c59aa6b
Office Space For Rent In Mount Lavinia (IM-51) | ikman,"Office Space For Rent In Mount Lavinia (IM-51)
Near Keells
Available both in Ground Floor and First Floor
150 Sq Ft 
Ideal for Back office,Showroom or Stores
Rent: 35,000...",150 sqft,office-space-for-rent-in-mount-lavinia-im-51-for-rent-colombo,Office Space For Rent In Mount Lavinia (IM-51),for_rent,"Rs 35,000 /month",17 Jan 8:35 am,2023-01-17T08:35:46+05:30,2022-10-03T13:21:49.000Z,Commercial Property Rentals,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2021,"{'Property type': 'Office', 'Address': 'Mount Lavinia, Near Keells', 'Size': '150 sqft'}",20495519d3f7aebb62c1eaafee6ba88f23e811458cb1c2e4f0360886ef4ede11
Modern Office Space Rent in Colombo 2 - CC118 | ikman,"Modern Office Space Rent in Colombo 2 - CC118

ï¿­ Nawam Mawatha,
ï¿­ DHPL Building
ï¿­ In the heart of the business hub   
ï¿­ overlooking the Beira lake
ï¿­ 15th Floor
ï¿­ Parking...","4,800 sqft",modern-office-space-rent-in-colombo-2-cc118-for-sale-colombo,Modern Office Space Rent in Colombo 2 - CC118,for_rent,"Rs 1,300,000 /month",14 Feb 3:59 pm,2023-02-14T15:59:53+05:30,2022-10-03T05:56:32.000Z,Commercial Property Rentals,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Property type': 'Office', 'Size': '4,800 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f
Warehouse Space For Rent Dematagoda | ikman,"Warehouse Space Available For Rent in Basline Road Facing Dematagoda
5000 sqft.
40ft Frontage
2/3 Bath Rooms
Ideal For a Show Room/Warehouse/Factory.","5,000 sqft",warehouse-space-for-rent-dematagoda-for-rent-colombo,Warehouse Space For Rent Dematagoda,for_rent,"Rs 500,000 /month",08 Feb 10:21 pm,2023-02-08T22:21:58+05:30,2022-10-06T07:52:02.000Z,Commercial Property Rentals,Property,Colombo 9,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Property type': 'Warehouse / Storage', 'Address': 'Basline Road Dematagoda Colombo', 'Size': '5,000 sqft'}",e9978b05fe811f5b0b1b24b23995c3d76291c8171d49d743f7e909fb33908df3
Shop for Rent at Maliban Street - Pettah | ikman,"This is at City Plaza Market.
No. 93/1, Maliban Street, Colombo 11 - Rs. 29,000

No. 93/3, Maliban Street, Colombo 11 - Rs. 27,000

At Ground Floor, this is the second sh...",70 sqft,shop-for-rent-at-maliban-street-pettah-for-rent-colombo-1,Shop for Rent at Maliban Street - Pettah,for_rent,"Rs 27,000 /month",08 Feb 1:44 pm,2023-02-08T13:44:30+05:30,2022-10-10T12:46:10.000Z,Commercial Property Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,April 2016,"{'Property type': 'Shop', 'Size': '70 sqft'}",c2d155c13f22b2ae0b0cbc92fade941e4166c3afb8baae6877f8c2d627dffc6e
Commercial Property for Rent in Royal garden Rajagiriya (C7-2653) | ikman.lk,"Commercial Property for Rent in Royal garden Rajagiriya (C7-2653)

Warehouse space for lease in Rajagiriya.
23,000 square feet's 
20 feet's road access 
20"" Container acc...","23,000 sqft",commercial-property-for-rent-in-royal-garden-rajagiriya-c7-2653-for-rent-colombo,Commercial Property for Rent in Royal garden Rajagiriya (C7-2653),for_rent,"Rs 1,265,000 /month",31 Oct 11:41 pm,2022-10-31T23:41:57+05:30,2022-10-06T13:50:30.000Z,Commercial Property Rentals,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Property type': 'Warehouse / Storage', 'Size': '23,000 sqft'}",b4b076ef9d4bf8914958226ef6316ffbc7f287e5340fcd040d84add4cd43b5cd
2 Floors Office Space for Rent in Battaramulla | EC9 | ikman.lk,"Office Space for Rent in Battaramulla | EC9

Battaramulla
2 Floors  (1st & 2nd Floor)
6600 Sq.ft
Central A/C
Generator
Fire & Safety
200m to Battarmulla Junction
10 Parki...","6,600 sqft",2-floors-office-space-for-rent-in-battaramulla-ec9-for-rent-colombo,2 Floors Office Space for Rent in Battaramulla | EC9,for_rent,"Rs 850,000 /month",27 Oct 2:27 pm,2022-10-27T14:27:57+05:30,2022-10-16T05:48:06.000Z,Commercial Property Rentals,Property,Battaramulla,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Building', 'Address': ' Battaramulla', 'Size': '6,600 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Space Rent Ratmalana | ikman,"Commercial Space For Rent in Ratmalana Facing Galle Road
First and Second Floor
Both are Separate Units
Total:5200 sqft.
Each Floor 2 Bath Rooms.
Elevator.
Basement Parki...","5,200 sqft",commercial-space-rent-ratmalana-for-rent-colombo,Commercial Space Rent Ratmalana,for_rent,"Rs 450,000 /month",27 Feb 12:55 pm,2023-02-27T12:55:02+05:30,2022-10-15T14:46:13.000Z,Commercial Property Rentals,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Property type': 'Office', 'Address': 'Galle Road Ratmalana', 'Size': '5,200 sqft'}",e9978b05fe811f5b0b1b24b23995c3d76291c8171d49d743f7e909fb33908df3
Large Office Or Showroom Space For Rent in Boralasgamuwa | ikman,"Two Storied Large Office or Showroom Space For Rent In Boralasgamuwa 
4000 sqft
2 Storied 
Electricity 3 Phase
Front widh 20ft
Rear space 1000 sqft
Parking Available 
Roo...","4,000 sqft",large-office-or-showroom-space-for-rent-in-boralasgamuwa-for-rent-colombo,Large Office Or Showroom Space For Rent in Boralasgamuwa,for_rent,"Rs 225,000 /month",16 Mar 3:08 pm,2023-03-16T15:08:51+05:30,2022-10-14T13:00:55.000Z,Commercial Property Rentals,Property,Boralesgamuwa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Property type': 'Shop', 'Address': 'Boralasgamuwa', 'Size': '4,000 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305
commercial Property For Rent In Piliyandala | ikman,"Commercial Property  For Rent Located In Piliyandala 

Commercial / Residential area With safe environment 
6 bedrooms 2 bathrooms kitchen and living area 
Car Parking av...","1,800 sqft",commercial-property-for-rent-in-piliyandala-for-rent-colombo,commercial Property For Rent In Piliyandala,for_rent,"Rs 200,000 /month",29 Dec 12:48 pm,2022-12-29T12:48:11+05:30,2022-10-14T10:00:43.000Z,Commercial Property Rentals,Property,Piliyandala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,November 2021,"{'Property type': 'Other', 'Address': 'Piliyandala', 'Size': '1,800 sqft'}",f93ae5fa6c4f9df09fb8b74da248dfddb3f645b52f76553b103bba087c59aa6b
3rd Floor Commercial Property for Rent in Pita Kotte | EC16 | ikman.lk,"3rd Floor Commercial Property for Rent in Pita Kotte | EC16

Pitakotte
3 Storied building
1950 Sq.ft
Fully Tiled
2 Washrooms
separate electricity meter
Basement parking a...","1,950 sqft",3rd-floor-commercial-property-for-rent-in-pita-kotte-ec16-for-rent-colombo,3rd Floor Commercial Property for Rent in Pita Kotte | EC16,for_rent,"Rs 100,000 /month",27 Oct 2:31 pm,2022-10-27T14:31:45+05:30,2022-10-14T09:30:12.000Z,Commercial Property Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Other', 'Address': 'Pitakotte', 'Size': '1,950 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
2nd Floor Commercial Property for Rent in Pita Kotte | EC15 | ikman.lk,"2nd Floor Commercial Property for Rent in Pita Kotte | EC15

Pitakotte
3 Storied building
1950 Sq.ft
Fully Tiled
2 Washrooms
fixed ceiling fans
separate electricity meter...","1,950 sqft",2nd-floor-commercial-property-for-rent-in-pita-kotte-ec15-for-rent-colombo,2nd Floor Commercial Property for Rent in Pita Kotte | EC15,for_rent,"Rs 125,000 /month",27 Oct 2:31 pm,2022-10-27T14:31:37+05:30,2022-10-14T09:24:18.000Z,Commercial Property Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Other', 'Address': ' Pitakotte', 'Size': '1,950 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Property for Rent - Colombo 03 | ikman.lk,"Old house
Two story house
Road facing
Separate unit

Ground floor
01 living hall
03 bedroom
03 bathroom
01 kitchen
Garden
04 vehicle parking inside
Out side 04 parking

1...","3,000 sqft",commercial-property-for-rent-colombo-03-for-rent-colombo-1,Commercial Property for Rent - Colombo 03,for_rent,"Rs 275,000 /month",01 Nov 7:05 am,2022-11-01T07:05:54+05:30,2022-10-16T18:47:46.000Z,Commercial Property Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,plus,August 2022,"{'Property type': 'Building', 'Address': 'Unity Place Rod', 'Size': '3,000 sqft'}",211256177770d6dba8011070137a94d43cf4721edfaf49d54da39c081f402072
Commercial / Residential Property for Rent in Colombo 7 | ikman.lk,"Very Prominent location. Very Close distance to Hospitals, Banks, Supermarkets, Restaurants, Pharmacies, Banks, RMV Office,  etc..

This property is facing the main Longd...","4,000 sqft",commercial-residential-property-for-rent-in-colombo-7-for-rent-colombo-2,Commercial / Residential Property for Rent in Colombo 7,for_rent,"Rs 385,000 /month",03 Nov 11:14 pm,2022-11-03T23:14:51+05:30,2022-10-17T07:55:54.000Z,Commercial Property Rentals,Property,Colombo 7,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,April 2018,"{'Property type': 'Building', 'Address': 'Longdon Place, Colombo 7', 'Size': '4,000 sqft'}",b4be823385806a18f757f10235450ed2d6dedc14c268b34d57adb7ecea97adb4
Shop for Rent in Maradana | ikman.lk,"Shop for Rent in Maradana (AA-215)

Location - Deans Road, Maradana Colombo 10 

## Half Month Agent Fee ##

â 01 Perches

â 240 Sq 

â Highly Residential

Â¶ Monthly Rent...",240 sqft,shop-for-rent-in-maradana-for-rent-colombo,Shop for Rent in Maradana,for_rent,"Rs 45,000 /month",27 Oct 9:08 pm,2022-10-27T21:08:40+05:30,2022-10-19T08:10:57.000Z,Commercial Property Rentals,Property,Colombo 10,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2021,"{'Property type': 'Shop', 'Address': 'Deans Road, Maradana Colombo 10', 'Size': '240 sqft'}",1a255963721070d6221e3fcb6b0ba96c91775ad4e7433dc7c1c614cc51b25eb2
Office Space for Rent in Colombo 6 | EH350 | ikman.lk,"House for Rent in Colombo 6 | EH350

Colombo 6
Stratford Avenue
5 Bedrooms
5 Washrooms
3000 Sq.ft
Living
Dining area
Parking (2)
(6 month key money)

Rent Rs: 200,000 (Ne...","3,000 sqft",office-space-for-rent-in-colombo-6-eh350-for-rent-colombo,Office Space for Rent in Colombo 6 | EH350,for_rent,"Rs 200,000 /month",27 Oct 2:32 pm,2022-10-27T14:32:21+05:30,2022-10-19T09:52:38.000Z,Commercial Property Rentals,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Office', 'Address': 'Stratford Avenue', 'Size': '3,000 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Office Space for Rent in Battaramulla | EC18 | ikman.lk,"Office Space for Rent in Battaramulla | EC18

Battaramulla
1st floor
6600 Sq.ft
Central A/C
Generator
Fire & Safety
200m to Battarmulla Junction
10 Parking

Rent Rs: 425,...","6,600 sqft",office-space-for-rent-in-battaramulla-ec18-for-rent-colombo,Office Space for Rent in Battaramulla | EC18,for_rent,"Rs 425,000 /month",27 Oct 2:33 pm,2022-10-27T14:33:32+05:30,2022-10-21T04:43:00.000Z,Commercial Property Rentals,Property,Battaramulla,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Office', 'Address': 'Battaramulla', 'Size': '6,600 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Property for Rent in Pita Kotte | EC15 | ikman.lk,"2nd Floor Commercial Property for Rent in Pita Kotte | EC15

Pitakotte
sirikotha
3 Storied building
2nd floor
1950 Sq.ft
Fully Tiled
2 Washrooms
fixed ceiling fans
separa...","1,950 sqft",commercial-property-for-rent-in-pita-kotte-ec15-for-rent-colombo,Commercial Property for Rent in Pita Kotte | EC15,for_rent,"Rs 125,000 /month",27 Oct 2:33 pm,2022-10-27T14:33:26+05:30,2022-10-21T04:30:59.000Z,Commercial Property Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Office', 'Address': 'sirikotha', 'Size': '1,950 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Property for Rent in Pita Kotte | EC16 | ikman.lk,"3rd Floor Commercial Property for Rent in Pita Kotte | EC16

Pitakotte
sirikotha
3 Storied building
1950 Sq.ft
Fully Tiled
2 Washrooms
separate electricity meter
Basement...","1,950 sqft",commercial-property-for-rent-in-pita-kotte-ec16-for-rent-colombo,Commercial Property for Rent in Pita Kotte | EC16,for_rent,"Rs 100,000 /month",27 Oct 2:33 pm,2022-10-27T14:33:00+05:30,2022-10-21T04:26:47.000Z,Commercial Property Rentals,Property,Kotte,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Office', 'Address': 'Pitakotte', 'Size': '1,950 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Space for Rent in Colombo 3 | ikman,"Facing Palmyrah Avenue 
2250 sq ft, 3 Rooms, 3 washrooms,
2 Open Areas, Parking for 2 Vehicles Inside and 2 Outside,
Electric Roller Gates, 3 Phase Electricity,
Ideal for...","2,250 sqft",commercial-space-for-rent-in-colombo-3-for-rent-colombo-2,Commercial Space for Rent in Colombo 3,for_rent,"Rs 200,000 /month",06 Jan 9:06 pm,2023-01-06T21:06:15+05:30,2022-10-23T13:49:56.000Z,Commercial Property Rentals,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,plus,October 2018,"{'Property type': 'Office', 'Size': '2,250 sqft'}",df3ec4cf41ed406cae76abb243cfaf5f8ed5d8b917a00e75199334ba1c3c1ea3
2 Storied Building for Rent in Nugegoda | EH212 | ikman.lk,"2 Storey Building for Rent in Nugegoda | EH212

Nugegoda
1800 Sq.ft
1st & 2nd Floor
Face to high level Rd
Roof Top
Parking
Available for any type of business, office or p...","1,800 sqft",2-storied-building-for-rent-in-nugegoda-eh212-for-rent-colombo,2 Storied Building for Rent in Nugegoda | EH212,for_rent,"Rs 130,000 /month",27 Oct 2:35 pm,2022-10-27T14:35:32+05:30,2022-10-23T10:37:27.000Z,Commercial Property Rentals,Property,Nugegoda,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Property type': 'Building', 'Address': ' Nugegoda', 'Size': '1,800 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a
Commercial Property For Rent Dematagoda | ikman,"Warehouse Colombo 9
Dematagoda
Facing Base Line Road
5000 sqft
2 Bath Rooms
2 Road Frontage
500,000 Rs Per Month","5,000 sqft",commercial-property-for-rent-dematagoda-for-rent-colombo,Commercial Property For Rent Dematagoda,for_rent,"Rs 500,000 /month",10 Mar 2:31 pm,2023-03-10T14:31:34+05:30,2022-10-22T06:17:39.000Z,Commercial Property Rentals,Property,Colombo 9,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Property type': 'Warehouse / Storage', 'Address': 'Clombo 6 Dematagoda', 'Size': '5,000 sqft'}",e9978b05fe811f5b0b1b24b23995c3d76291c8171d49d743f7e909fb33908df3
